BlockID,long,lat
1.4.240-18,-71.5587090382795,-16.324823986271
1.4.240-2,,
1.4.240-2,-71.5587376339112,-16.3299857337747
1.4.240-2,-71.5590704480742,-16.3299809564032
1.4.240-2,-71.5590601256346,-16.331030826739
1.4.240-2,-71.5587343152587,-16.3310305007595
1.4.240-2,-71.5587376339112,-16.3299857337747
1.4.240-3,,
1.4.240-3,-71.5594549780663,-16.3299565641031
1.4.240-3,-71.5594601929039,-16.3310373761914
1.4.240-3,-71.559123236722,-16.3310352075803
1.4.240-3,-71.5591447425461,-16.3299687483915
1.4.240-3,-71.5594549780663,-16.3299565641031
1.4.240-4,,
1.4.240-4,-71.559471141942,-16.3299300245461
1.4.240-4,-71.5591457022583,-16.3299266592053
1.4.240-4,-71.5591489864961,-16.328839040215
1.4.240-4,-71.559474595549,-16.3288408455369
1.4.240-4,-71.559471141942,-16.3299300245461
1.4.240-5,,
1.4.240-5,-71.5590708692065,-16.3299061814225
1.4.240-5,-71.5587344100298,-16.3299129807487
1.4.240-5,-71.5587540115737,-16.328843949544
1.4.240-5,-71.5590843889877,-16.3288384985668
1.4.240-5,-71.5590708692065,-16.3299061814225
1.4.240-6,,
1.4.240-6,-71.5586879118515,-16.3288448889187
1.4.240-6,-71.5586726784698,-16.3299045499638
1.4.240-6,-71.5583434255536,-16.3299012832318
1.4.240-6,-71.558348037767,-16.3288570842743
1.4.240-6,-71.5586879118515,-16.3288448889187
1.4.240-7,,
1.4.240-7,-71.5586851164185,-16.3286805281674
1.4.240-7,-71.5583401792758,-16.3286805248355
1.4.240-7,-71.5583607795283,-16.3276242365104
1.4.240-7,-71.5586945708293,-16.3276197161235
1.4.240-7,-71.5586851164185,-16.3286805281674
1.4.240-8,,
1.4.240-8,-71.5590957492696,-16.3287024939778
1.4.240-8,-71.5587577495175,-16.3287025472787
1.4.240-8,-71.5587473454552,-16.3276173846553
1.4.240-8,-71.5590898709161,-16.3276374658228
1.4.240-8,-71.5590957492696,-16.3287024939778
1.4.240-9,,
1.4.240-9,-71.5594812143836,-16.3287054435834
1.4.240-9,-71.5591490007181,-16.3287069958084
1.4.240-9,-71.5591575580292,-16.3276490763698
1.4.240-9,-71.5594782531679,-16.3276205935015
1.4.240-9,-71.5594812143836,-16.3287054435834
1.4.241-1,,
1.4.241-1,-71.5607431445488,-16.3240938655026
1.4.241-1,-71.5596163409506,-16.3240920402091
1.4.241-1,-71.5596260269683,-16.3237566333141
1.4.241-1,-71.5607332525733,-16.3237503242497
1.4.241-1,-71.5607431445488,-16.3240938655026
1.4.241-10,,
1.4.241-10,-71.560307095871,-16.3306287161772
1.4.241-10,-71.5599615196447,-16.3306367040669
1.4.241-10,-71.5599534982691,-16.329985212631
1.4.241-10,-71.5603081010626,-16.3299734818333
1.4.241-10,-71.560307095871,-16.3306287161772
1.4.241-11,,
1.4.241-11,-71.5599006698565,-16.3306237796882
1.4.241-11,-71.5595728938619,-16.330620961463
1.4.241-11,-71.5595785359062,-16.329971777924
1.4.241-11,-71.5598931679909,-16.3299701769445
1.4.241-11,-71.5599006698565,-16.3306237796882
1.4.241-12,,
1.4.241-12,-71.5606917486374,-16.3310310598104
1.4.241-12,-71.559584455167,-16.3310393099566
1.4.241-12,-71.5595706933002,-16.3307056757514
1.4.241-12,-71.5607019366808,-16.3307270297752
1.4.241-12,-71.5606917486374,-16.3310310598104
1.4.241-2,,
1.4.241-2,-71.5599298269945,-16.3248234702101
1.4.241-2,-71.5595890535931,-16.3248117331228
1.4.241-2,-71.5596252323311,-16.3241608993997
1.4.241-2,-71.5599417491361,-16.3241770731883
1.4.241-2,-71.5599298269945,-16.3248234702101
1.4.241-3,,
1.4.241-3,-71.5603281652796,-16.3248258806133
1.4.241-3,-71.5600059143061,-16.3248204687445
1.4.241-3,-71.5600169931765,-16.3241737172099
1.4.241-3,-71.5603431378482,-16.3241801418801
1.4.241-3,-71.5603281652796,-16.3248258806133
1.4.241-4,,
1.4.241-4,-71.5607369814233,-16.3248147956752
1.4.241-4,-71.56041172944,-16.3248163282483
1.4.241-4,-71.5604119918432,-16.3241834203676
1.4.241-4,-71.560736266829,-16.3241700184606
1.4.241-4,-71.5607369814233,-16.3248147956752
1.4.241-9,,
1.4.241-9,-71.5606889320022,-16.3306231019845
1.4.241-9,-71.5603642054041,-16.3306175062039
1.4.241-9,-71.5603705454688,-16.3299725383951
1.4.241-9,-71.5606989661104,-16.3299836259778
1.4.241-9,-71.5606889320022,-16.3306231019845
1.4.242-1,,
1.4.242-1,-71.5615984047858,-16.331050547548
1.4.242-1,-71.5616000996317,-16.3299873339254
1.4.242-1,-71.5619460439991,-16.3299889300795
1.4.242-1,-71.5619350603025,-16.3310460284546
1.4.242-1,-71.5615984047858,-16.331050547548
1.4.242-10,,
1.4.242-10,-71.5611654276176,-16.3260975959887
1.4.242-10,-71.5611698967619,-16.3271577732534
1.4.242-10,-71.5608192054869,-16.3271506021476
1.4.242-10,-71.5608232841559,-16.3260863873783
1.4.242-10,-71.5611654276176,-16.3260975959887
1.4.242-11,,
1.4.242-11,-71.5615733603803,-16.3261043582199
1.4.242-11,-71.5615686312034,-16.327172025827
1.4.242-11,-71.5612212496106,-16.3271724401849
1.4.242-11,-71.5612346934002,-16.3261016657164
1.4.242-11,-71.5615733603803,-16.3261043582199
1.4.242-12,,
1.4.242-12,-71.5619588297421,-16.326090670306
1.4.242-12,-71.5619602449585,-16.3271660253164
1.4.242-12,-71.5616131642259,-16.3271769710211
1.4.242-12,-71.5616215323403,-16.3260838291652
1.4.242-12,-71.5619588297421,-16.326090670306
1.4.242-13,,
1.4.242-13,-71.561970629207,-16.3248926872686
1.4.242-13,-71.5619716037326,-16.3259731773735
1.4.242-13,-71.5616261163555,-16.3259558279183
1.4.242-13,-71.5616269127027,-16.3248956944726
1.4.242-13,-71.561970629207,-16.3248926872686
1.4.242-14,,
1.4.242-14,-71.5612240768629,-16.325954539079
1.4.242-14,-71.5612260352107,-16.3248948596922
1.4.242-14,-71.5615674370075,-16.3248979419332
1.4.242-14,-71.5615635973077,-16.3259527014152
1.4.242-14,-71.5612240768629,-16.325954539079
1.4.242-15,,
1.4.242-15,-71.5608274993785,-16.3259478927367
1.4.242-15,-71.5608246216994,-16.3248873842833
1.4.242-15,-71.5611715649115,-16.3248842845672
1.4.242-15,-71.5611688410628,-16.325950304167
1.4.242-15,-71.5608274993785,-16.3259478927367
1.4.242-16,,
1.4.242-16,-71.5608190679567,-16.3248253714121
1.4.242-16,-71.5608470287541,-16.323771094327
1.4.242-16,-71.5611762212763,-16.3237785277661
1.4.242-16,-71.5611716244475,-16.3248168028078
1.4.242-16,-71.5608190679567,-16.3248253714121
1.4.242-17,,
1.4.242-17,-71.5612342242439,-16.3248251614142
1.4.242-17,-71.5612268158581,-16.3237535677292
1.4.242-17,-71.5615769039164,-16.3237617241963
1.4.242-17,-71.5615759977758,-16.3248187598476
1.4.242-17,-71.5612342242439,-16.3248251614142
1.4.242-18,,
1.4.242-18,-71.5616334204907,-16.3248134164406
1.4.242-18,-71.5616540924675,-16.3237815709074
1.4.242-18,-71.5619693737325,-16.3237798097198
1.4.242-18,-71.5619700391633,-16.3248160893346
1.4.242-18,-71.5616334204907,-16.3248134164406
1.4.242-2,,
1.4.242-2,-71.5611937020328,-16.3310410510835
1.4.242-2,-71.5612028989646,-16.3299829093928
1.4.242-2,-71.5615462623988,-16.3299815808161
1.4.242-2,-71.5615420385965,-16.3310483839712
1.4.242-2,-71.5611937020328,-16.3310410510835
1.4.242-3,,
1.4.242-3,-71.5607912007683,-16.3310327593747
1.4.242-3,-71.5607914057886,-16.3299750976332
1.4.242-3,-71.5611372128124,-16.3299778824183
1.4.242-3,-71.5611344090101,-16.3310390447268
1.4.242-3,-71.5607912007683,-16.3310327593747
1.4.242-4,,
1.4.242-4,-71.5608029608714,-16.3299109711859
1.4.242-4,-71.5608097022319,-16.3288591143798
1.4.242-4,-71.5611542353323,-16.3288610939459
1.4.242-4,-71.5611385454835,-16.3299062673351
1.4.242-4,-71.5608029608714,-16.3299109711859
1.4.242-5,,
1.4.242-5,-71.5612041941371,-16.3299107755905
1.4.242-5,-71.5612066689047,-16.328864518165
1.4.242-5,-71.5615585092512,-16.3288624744192
1.4.242-5,-71.5615453808984,-16.329921727641
1.4.242-5,-71.5612041941371,-16.3299107755905
1.4.242-6,,
1.4.242-6,-71.5616109243818,-16.3299108206428
1.4.242-6,-71.561600344943,-16.3288528783613
1.4.242-6,-71.5619680821562,-16.3288599183275
1.4.242-6,-71.561944684114,-16.3299225304767
1.4.242-6,-71.5616109243818,-16.3299108206428
1.4.242-7,,
1.4.242-7,-71.5619520380092,-16.3287318576029
1.4.242-7,-71.5616045658589,-16.3287178665473
1.4.242-7,-71.561622966457,-16.3276187716851
1.4.242-7,-71.5619766032978,-16.3276134062508
1.4.242-7,-71.5619520380092,-16.3287318576029
1.4.242-8,,
1.4.242-8,-71.561214717382,-16.3287115064484
1.4.242-8,-71.5612116440046,-16.3276335079771
1.4.242-8,-71.5615554176686,-16.3276180798217
1.4.242-8,-71.5615484996658,-16.3287189150146
1.4.242-8,-71.561214717382,-16.3287115064484
1.4.242-9,,
1.4.242-9,-71.5608041424125,-16.3287010604393
1.4.242-9,-71.5608138050867,-16.3276329301526
1.4.242-9,-71.561159924186,-16.3276341993282
1.4.242-9,-71.5611537230786,-16.3287012549461
1.4.242-9,-71.5608041424125,-16.3287010604393
1.4.243-1,,
1.4.243-1,-71.5631840648132,-16.3310568993246
1.4.243-1,-71.5628343820901,-16.3310517557164
1.4.243-1,-71.5628282750844,-16.3299836378009
1.4.243-1,-71.5631732662679,-16.3299903778281
1.4.243-1,-71.5631840648132,-16.3310568993246
1.4.243-10,,
1.4.243-10,-71.5620603536258,-16.3261063697358
1.4.243-10,-71.5624280214051,-16.3261081414407
1.4.243-10,-71.5624163735798,-16.3271841430414
1.4.243-10,-71.5620502172255,-16.3271798952807
1.4.243-10,-71.5620603536258,-16.3261063697358
1.4.243-11,,
1.4.243-11,-71.562800814135,-16.3271483793623
1.4.243-11,-71.5624665415432,-16.3271405475131
1.4.243-11,-71.5624636080318,-16.3267953867673
1.4.243-11,-71.5627899552151,-16.3267963623136
1.4.243-11,-71.562800814135,-16.3271483793623
1.4.243-12,,
1.4.243-12,-71.5631967137867,-16.3271812072873
1.4.243-12,-71.5628440208483,-16.3271747603262
1.4.243-12,-71.5628555085999,-16.3261167444725
1.4.243-12,-71.5631854579573,-16.3261100814602
1.4.243-12,-71.5631967137867,-16.3271812072873
1.4.243-13,,
1.4.243-13,-71.563191774273,-16.3259520016969
1.4.243-13,-71.562872480433,-16.325954470059
1.4.243-13,-71.5628596813161,-16.3248905276079
1.4.243-13,-71.5631899714617,-16.3248925756016
1.4.243-13,-71.563191774273,-16.3259520016969
1.4.243-14,,
1.4.243-14,-71.5628121112171,-16.3259669263566
1.4.243-14,-71.5624700500327,-16.3259658065966
1.4.243-14,-71.5624746808031,-16.3248990643269
1.4.243-14,-71.562798872208,-16.3248918759779
1.4.243-14,-71.5628121112171,-16.3259669263566
1.4.243-15,,
1.4.243-15,-71.5624164348359,-16.3259570316593
1.4.243-15,-71.5620666469382,-16.3259673368632
1.4.243-15,-71.5620813894679,-16.3248979161114
1.4.243-15,-71.5624177846856,-16.3248918528736
1.4.243-15,-71.5624164348359,-16.3259570316593
1.4.243-16,,
1.4.243-16,-71.5624105687396,-16.3248324370374
1.4.243-16,-71.5620663710196,-16.3248266654319
1.4.243-16,-71.5620890382416,-16.3237803898559
1.4.243-16,-71.5624467483733,-16.3237662569001
1.4.243-16,-71.5624105687396,-16.3248324370374
1.4.243-17,,
1.4.243-17,-71.5628218617373,-16.3248336047001
1.4.243-17,-71.562469944119,-16.3248256048993
1.4.243-17,-71.5624750464643,-16.3237783774283
1.4.243-17,-71.5628291966625,-16.3237656493166
1.4.243-17,-71.5628218617373,-16.3248336047001
1.4.243-18,,
1.4.243-18,-71.5631995775784,-16.324817177283
1.4.243-18,-71.5628582686821,-16.3248304842523
1.4.243-18,-71.5628804976735,-16.3237918658676
1.4.243-18,-71.5631979243958,-16.3237889143575
1.4.243-18,-71.5631995775784,-16.324817177283
1.4.243-2,,
1.4.243-2,-71.5627690459597,-16.3310460121083
1.4.243-2,-71.5624376248847,-16.3310383473426
1.4.243-2,-71.5624479652927,-16.3299871837993
1.4.243-2,-71.5627848619512,-16.3299924748776
1.4.243-2,-71.5627690459597,-16.3310460121083
1.4.243-3,,
1.4.243-3,-71.5623869253058,-16.331050578687
1.4.243-3,-71.5620115061747,-16.3310491152134
1.4.243-3,-71.562040545108,-16.3299768889055
1.4.243-3,-71.5623895822918,-16.3299877278445
1.4.243-3,-71.5623869253058,-16.331050578687
1.4.243-4,,
1.4.243-4,-71.5623753102838,-16.3299159438646
1.4.243-4,-71.5620316174809,-16.3299300729832
1.4.243-4,-71.5620563090023,-16.3288621386027
1.4.243-4,-71.5624021513737,-16.3288659408837
1.4.243-4,-71.5623753102838,-16.3299159438646
1.4.243-5,,
1.4.243-5,-71.5627875767548,-16.3299333469431
1.4.243-5,-71.5624447318156,-16.3299319654609
1.4.243-5,-71.5624462550166,-16.3288563610527
1.4.243-5,-71.5627970895029,-16.3288499598053
1.4.243-5,-71.5627875767548,-16.3299333469431
1.4.243-6,,
1.4.243-6,-71.5631729483181,-16.3299328955436
1.4.243-6,-71.5628416697984,-16.329926489267
1.4.243-6,-71.5628545555416,-16.3288634832633
1.4.243-6,-71.5631906991264,-16.3288613257895
1.4.243-6,-71.5631729483181,-16.3299328955436
1.4.243-7,,
1.4.243-7,-71.5631895287101,-16.3287157493719
1.4.243-7,-71.5628443727007,-16.3287191625426
1.4.243-7,-71.5628489054996,-16.3276275415918
1.4.243-7,-71.563179595171,-16.3276238356654
1.4.243-7,-71.5631895287101,-16.3287157493719
1.4.243-8,,
1.4.243-8,-71.5627902928906,-16.328715921333
1.4.243-8,-71.5624426968278,-16.3287226518438
1.4.243-8,-71.5624403283103,-16.3276275938565
1.4.243-8,-71.5628038966101,-16.3276280457222
1.4.243-8,-71.5627902928906,-16.328715921333
1.4.243-9,,
1.4.243-9,-71.5624008160265,-16.3287163800328
1.4.243-9,-71.5620508357008,-16.3287127303836
1.4.243-9,-71.562044844655,-16.3276093692025
1.4.243-9,-71.5623966051247,-16.3276053838165
1.4.243-9,-71.5624008160265,-16.3287163800328
1.4.244-1,,
1.4.244-1,-71.5620723930718,-16.322940719769
1.4.244-1,-71.5632233047788,-16.322942237048
1.4.244-1,-71.5631978304538,-16.3235718695507
1.4.244-1,-71.5620595978215,-16.3235488201766
1.4.244-1,-71.5620723930718,-16.322940719769
1.4.244-2,,
1.4.244-2,-71.5620010005846,-16.323279378981
1.4.244-2,-71.5619815131598,-16.3235657609675
1.4.244-2,-71.5608417057408,-16.3235496879881
1.4.244-2,-71.560848955817,-16.3232847378989
1.4.244-2,-71.5620010005846,-16.323279378981
1.4.244-3,,
1.4.244-3,-71.5619978606082,-16.3229442058323
1.4.244-3,-71.5619988768303,-16.3232260537463
1.4.244-3,-71.5608523901062,-16.3232170451322
1.4.244-3,-71.5608664154485,-16.3229367379636
1.4.244-3,-71.5619978606082,-16.3229442058323
1.4.244-4,,
1.4.244-4,-71.561617559505,-16.3216415565326
1.4.244-4,-71.5616152614077,-16.3228157457601
1.4.244-4,-71.5608525139769,-16.3228032304899
1.4.244-4,-71.5608473965942,-16.321633923643
1.4.244-4,-71.561617559505,-16.3216415565326
1.4.244-5,,
1.4.244-5,-71.5620108643256,-16.3228136101987
1.4.244-5,-71.5616814646725,-16.3228156908561
1.4.244-5,-71.5616992786279,-16.3225776102575
1.4.244-5,-71.5617968349087,-16.322572465771
1.4.244-5,-71.5617978010995,-16.3226399538224
1.4.244-5,-71.5620119322874,-16.3226366506758
1.4.244-5,-71.5620108643256,-16.3228136101987
1.4.244-6,,
1.4.244-6,-71.5620172214155,-16.3224826385054
1.4.244-6,-71.5616895462707,-16.3224752304697
1.4.244-6,-71.5616783295767,-16.3216609160821
1.4.244-6,-71.5620095126596,-16.3216514560149
1.4.244-6,-71.5620172214155,-16.3224826385054
1.4.244-7,,
1.4.244-7,-71.5624047479464,-16.321654571184
1.4.244-7,-71.5623918421023,-16.322814773028
1.4.244-7,-71.5620829858977,-16.3228100218651
1.4.244-7,-71.5620699246919,-16.32163540535
1.4.244-7,-71.5624047479464,-16.321654571184
1.4.244-8,,
1.4.244-8,-71.5627867604007,-16.3216630224727
1.4.244-8,-71.5627659310469,-16.3228192199478
1.4.244-8,-71.5624445675269,-16.3228092831107
1.4.244-8,-71.5624756641932,-16.321670510264
1.4.244-8,-71.5627867604007,-16.3216630224727
1.4.244-9,,
1.4.244-9,-71.5632147085111,-16.3228317208344
1.4.244-9,-71.5628307682812,-16.3228378897914
1.4.244-9,-71.5628395138175,-16.3216589403181
1.4.244-9,-71.5632140789385,-16.3216495006184
1.4.244-9,-71.5632147085111,-16.3228317208344
1.4.273-1,,
1.4.273-1,-71.5533888143743,-16.3229220665887
1.4.273-1,-71.5530368983723,-16.3229216130813
1.4.273-1,-71.5530470330138,-16.3215434190532
1.4.273-1,-71.5536008609256,-16.3215111534225
1.4.273-1,-71.5533888143743,-16.3229220665887
1.4.273-2,,
1.4.273-2,-71.553315972489,-16.3235639861489
1.4.273-2,-71.5530401813908,-16.3235766745528
1.4.273-2,-71.5530282169523,-16.3229654013431
1.4.273-2,-71.5533827490678,-16.3229642427322
1.4.273-2,-71.553315972489,-16.3235639861489
1.4.273-3,,
1.4.273-3,-71.5532684619848,-16.3237218850552
1.4.273-3,-71.553159087575,-16.3253167699215
1.4.273-3,-71.5530144483184,-16.3253026399253
1.4.273-3,-71.5530226017461,-16.3237281882683
1.4.273-3,-71.5532684619848,-16.3237218850552
1.4.274-1,,
1.4.274-1,-71.5564033616761,-16.3229981761361
1.4.274-1,-71.5563878150679,-16.3235396864823
1.4.274-1,-71.5558997190219,-16.323544433507
1.4.274-1,-71.5559017500986,-16.3230042705251
1.4.274-1,-71.5564033616761,-16.3229981761361
1.4.274-10,,
1.4.274-10,-71.5545548245352,-16.3220744613497
1.4.274-10,-71.5535877826637,-16.3220801905007
1.4.274-10,-71.5536547360282,-16.3215512805634
1.4.274-10,-71.5545822416342,-16.3215633503251
1.4.274-10,-71.554560013098,-16.3220848156461
1.4.274-10,-71.5545548245352,-16.3220744613497
1.4.274-2,,
1.4.274-2,-71.5564030343821,-16.3221947228151
1.4.274-2,-71.5564033697915,-16.3229081804271
1.4.274-2,-71.5558962359832,-16.3229127957478
1.4.274-2,-71.555905238631,-16.3221973633447
1.4.274-2,-71.5564030343821,-16.3221947228151
1.4.274-3,,
1.4.274-3,-71.5564050042034,-16.3220828669998
1.4.274-3,-71.5559035822178,-16.3220925874868
1.4.274-3,-71.5558880417887,-16.3215506509812
1.4.274-3,-71.5564174134704,-16.3215546143101
1.4.274-3,-71.5564050042034,-16.3220828669998
1.4.274-4,,
1.4.274-4,-71.5546766211531,-16.3220934940566
1.4.274-4,-71.5546677789375,-16.3215697362387
1.4.274-4,-71.5558358846589,-16.3215490023016
1.4.274-4,-71.5558283198858,-16.3220846365012
1.4.274-4,-71.5546766211531,-16.3220934940566
1.4.274-6,,
1.4.274-6,-71.555803914251,-16.323005557516
1.4.274-6,-71.5558029126566,-16.3235323045525
1.4.274-6,-71.5546822352019,-16.3235355208509
1.4.274-6,-71.5546675696924,-16.323001084809
1.4.274-6,-71.555803914251,-16.323005557516
1.4.274-7,,
1.4.274-7,-71.5545777599594,-16.3230041398241
1.4.274-7,-71.5545700705494,-16.3235409820944
1.4.274-7,-71.5534289592113,-16.3235250110434
1.4.274-7,-71.5534933327933,-16.3229791165777
1.4.274-7,-71.5545777599594,-16.3230041398241
1.4.274-8,,
1.4.274-8,-71.5545733255303,-16.3229053444919
1.4.274-8,-71.554058432661,-16.322908102484
1.4.274-8,-71.5540585999079,-16.3221653261279
1.4.274-8,-71.5545837069095,-16.3221618049945
1.4.274-8,-71.5545596717699,-16.3221803835784
1.4.274-8,-71.5545733255303,-16.3229053444919
1.4.274-9,,
1.4.274-9,-71.5539602097884,-16.3221743093271
1.4.274-9,-71.5539442490898,-16.3229085977723
1.4.274-9,-71.55348531247,-16.3229055443615
1.4.274-9,-71.5535726447144,-16.3221556048529
1.4.274-9,-71.5539602097884,-16.3221743093271
1.4.275-1,,
1.4.275-1,-71.555751967399,-16.3309888316882
1.4.275-1,-71.5554132224115,-16.330992498715
1.4.275-1,-71.5554371817579,-16.3299389546404
1.4.275-1,-71.5557377367244,-16.3299444821748
1.4.275-1,-71.555751967399,-16.3309888316882
1.4.275-10,,
1.4.275-10,-71.554978836071,-16.3271427774919
1.4.275-10,-71.5546573969731,-16.3271341247477
1.4.275-10,-71.5546666652667,-16.3260767839489
1.4.275-10,-71.5549834459324,-16.326081453457
1.4.275-10,-71.554978836071,-16.3271427774919
1.4.275-11,,
1.4.275-11,-71.5553718572825,-16.3271527862547
1.4.275-11,-71.5550587652811,-16.3271463480938
1.4.275-11,-71.5550539100118,-16.3260727039652
1.4.275-11,-71.5553911575985,-16.3260635591288
1.4.275-11,-71.5553718572825,-16.3271527862547
1.4.275-12,,
1.4.275-12,-71.5557563080388,-16.3260665910163
1.4.275-12,-71.5557686268673,-16.3271391189378
1.4.275-12,-71.5554495613653,-16.3271386189073
1.4.275-12,-71.555470728117,-16.3260817910318
1.4.275-12,-71.5557563080388,-16.3260665910163
1.4.275-13,,
1.4.275-13,-71.555771195413,-16.32592457763
1.4.275-13,-71.5554611105393,-16.3259190801654
1.4.275-13,-71.5554855415085,-16.3248794520279
1.4.275-13,-71.5557750224445,-16.3248764968791
1.4.275-13,-71.555771195413,-16.32592457763
1.4.275-14,,
1.4.275-14,-71.5553904217114,-16.3259095481251
1.4.275-14,-71.555070437297,-16.3259167377207
1.4.275-14,-71.5550889631669,-16.324865437767
1.4.275-14,-71.5553879805561,-16.3248738879089
1.4.275-14,-71.5553904217114,-16.3259095481251
1.4.275-15,,
1.4.275-15,-71.555009278968,-16.3259224377327
1.4.275-15,-71.5546721811412,-16.3259201756446
1.4.275-15,-71.5546846803022,-16.3248665210213
1.4.275-15,-71.555005978324,-16.3248589427056
1.4.275-15,-71.555009278968,-16.3259224377327
1.4.275-16,,
1.4.275-16,-71.5550144000002,-16.3248003379482
1.4.275-16,-71.5546824370618,-16.3247968392034
1.4.275-16,-71.5546855079333,-16.3237376444677
1.4.275-16,-71.5550211443209,-16.3237284673947
1.4.275-16,-71.5550144000002,-16.3248003379482
1.4.275-17,,
1.4.275-17,-71.5554056363153,-16.3237381495153
1.4.275-17,-71.5553928238054,-16.3248003668875
1.4.275-17,-71.5550759659941,-16.3247967792918
1.4.275-17,-71.5550837148071,-16.3237492260828
1.4.275-17,-71.5554056363153,-16.3237381495153
1.4.275-18,,
1.4.275-18,-71.5557834018026,-16.3237568341376
1.4.275-18,-71.5557870473182,-16.3248181249176
1.4.275-18,-71.5554512718921,-16.3248225886326
1.4.275-18,-71.5554659079337,-16.3237413869109
1.4.275-18,-71.5557834018026,-16.3237568341376
1.4.275-2,,
1.4.275-2,-71.5553606457218,-16.3309925010763
1.4.275-2,-71.5550447220213,-16.3309872772856
1.4.275-2,-71.5550499292091,-16.3299388047981
1.4.275-2,-71.5553511927019,-16.3299428934846
1.4.275-2,-71.5553606457218,-16.3309925010763
1.4.275-3,,
1.4.275-3,-71.554976802518,-16.3310056599351
1.4.275-3,-71.5546422309206,-16.3309799041861
1.4.275-3,-71.554654392549,-16.3299436618845
1.4.275-3,-71.554976258217,-16.3299531098543
1.4.275-3,-71.554976802518,-16.3310056599351
1.4.275-4,,
1.4.275-4,-71.5549764963723,-16.3298913583347
1.4.275-4,-71.554653153064,-16.3298765385709
1.4.275-4,-71.5546609184793,-16.3288212245785
1.4.275-4,-71.5549776818193,-16.3288102388905
1.4.275-4,-71.5549764963723,-16.3298913583347
1.4.275-5,,
1.4.275-5,-71.5553682343185,-16.3298873276641
1.4.275-5,-71.5550405666748,-16.3298880773927
1.4.275-5,-71.5550532427151,-16.328788183396
1.4.275-5,-71.5553800848299,-16.3287992110173
1.4.275-5,-71.5553682343185,-16.3298873276641
1.4.275-6,,
1.4.275-6,-71.5557433477068,-16.3288304253726
1.4.275-6,-71.5557586276759,-16.329885154486
1.4.275-6,-71.5554427772043,-16.3298719783067
1.4.275-6,-71.5554560320335,-16.3288321269017
1.4.275-6,-71.5557433477068,-16.3288304253726
1.4.275-7,,
1.4.275-7,-71.5557490801418,-16.3286690398652
1.4.275-7,-71.5554200233454,-16.3286770910091
1.4.275-7,-71.5554384803575,-16.3276039202803
1.4.275-7,-71.5557600619035,-16.3275859368284
1.4.275-7,-71.5557490801418,-16.3286690398652
1.4.275-8,,
1.4.275-8,-71.5553699925236,-16.3286658459493
1.4.275-8,-71.5550245057041,-16.3286808377085
1.4.275-8,-71.5550475306263,-16.3275807215073
1.4.275-8,-71.5553739307882,-16.3276017162512
1.4.275-8,-71.5553699925236,-16.3286658459493
1.4.275-9,,
1.4.275-9,-71.5549569204491,-16.3286808393195
1.4.275-9,-71.5546497403877,-16.3286752398833
1.4.275-9,-71.5546699729831,-16.3276037172532
1.4.275-9,-71.5549788568264,-16.3275922395188
1.4.275-9,-71.5549569204491,-16.3286808393195
1.4.276-10,,
1.4.276-10,-71.5545285518645,-16.3276025041153
1.4.276-10,-71.5545292029358,-16.3286692315181
1.4.276-10,-71.5542144693152,-16.3286572593807
1.4.276-10,-71.5542194976897,-16.3276166331539
1.4.276-10,-71.5545285518645,-16.3276025041153
1.4.276-11,,
1.4.276-11,-71.5545312746361,-16.3271294070096
1.4.276-11,-71.5542088456455,-16.3271253267103
1.4.276-11,-71.5542297304087,-16.3260623530753
1.4.276-11,-71.5545485753741,-16.3260627011584
1.4.276-11,-71.5545312746361,-16.3271294070096
1.4.276-12,,
1.4.276-12,-71.5541558591506,-16.3271273758218
1.4.276-12,-71.5538035812125,-16.3271220904567
1.4.276-12,-71.5538241354494,-16.3260402966079
1.4.276-12,-71.5541492536794,-16.3260549609754
1.4.276-12,-71.5541558591506,-16.3271273758218
1.4.276-13,,
1.4.276-13,-71.5537533619225,-16.3271217022529
1.4.276-13,-71.5534089336387,-16.3271251887146
1.4.276-13,-71.5533976378279,-16.3260324892641
1.4.276-13,-71.5537346864991,-16.3260427797581
1.4.276-13,-71.5537533619225,-16.3271217022529
1.4.276-15,,
1.4.276-15,-71.5537585129927,-16.3248567270595
1.4.276-15,-71.5537705191571,-16.3259175856396
1.4.276-15,-71.5533884410591,-16.3258960003135
1.4.276-15,-71.5534176691166,-16.3248542721855
1.4.276-15,-71.5537585129927,-16.3248567270595
1.4.276-16,,
1.4.276-16,-71.5541515982191,-16.3259110042865
1.4.276-16,-71.5538172732715,-16.325890733394
1.4.276-16,-71.553815366627,-16.324817081747
1.4.276-16,-71.5541581871444,-16.3248504570335
1.4.276-16,-71.5541515982191,-16.3259110042865
1.4.276-17,,
1.4.276-17,-71.5545339923277,-16.3259135077058
1.4.276-17,-71.5542392402473,-16.3258963120077
1.4.276-17,-71.5542280549797,-16.324866545896
1.4.276-17,-71.5545565145562,-16.3248358538702
1.4.276-17,-71.5545339923277,-16.3259135077058
1.4.276-18,,
1.4.276-18,-71.5545551246002,-16.3247954358259
1.4.276-18,-71.554217849931,-16.3247771390721
1.4.276-18,-71.554216567523,-16.323713806441
1.4.276-18,-71.5545712017702,-16.3237113255363
1.4.276-18,-71.5545551246002,-16.3247954358259
1.4.276-19,,
1.4.276-19,-71.5541525864162,-16.3247888125519
1.4.276-19,-71.5538356631459,-16.3247860430405
1.4.276-19,-71.553835937954,-16.3237222819221
1.4.276-19,-71.5541450955654,-16.3237230207077
